id,mahkeme,daire,esas,karar,tarih,group,domain,era,compositeScore,uniquenessScore,qualityScore,sourceScore,ratioOzeti
"77511900","Yargıtay","Hukuk Genel Kurulu","2013/85","2013/1076","11.09.2013","hgk","ticaret","y2010_2019","0.657","0.645","0.392","0.95","Bu nedenle direnme kararının müdahale talebinde bulunanların vekiline yoksa kendilerine tebliğ edildiğine dair evrak varsa eklenmesi yoksa direnme kararının tebliğ edilmesi ve yasal süre beklenildikten sonra dosyanın mahal mahkemesine geri çevrilmesi gereklidir. Dosya üzerinde yapılan incelemede direnme kararının müdahale talebinde bulunan ancak istemleri reddedilen kişilere tebliğ edildiğine dair tebliğat evrakı dosya arasında bulunamamıştır."
"76769200","Yargıtay","Ceza Genel Kurulu","2010/37","2010/66","30.03.2010","cgk","ceza_ozel","y2010_2019","0.656","0.541","0.448","0.95","mad&not;desinde de kişilerin özgürlüğünün hangi hallerde sınırlandırılabileceği belirlenmiş ve mad&not;denin son fıkrasında bu koşullara aykırı davranılması halinde mağdur olan herkesin tazminat istemeye hakkı olduğu esası kabul edilmiştir. CEZA GENEL KURULU KARARI
Özel Daire ile Yargıtay C.Başsavcılığı arasında oluşan ve Yargıtay Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; dolandırıcılık suçu şüphesi ile olay günü saat 19:00 sıralarında yakalanıp, kimlik kontrolü v"
"17063800","Yargıtay","Ceza Genel Kurulu","2011/27","2011/26","29.03.2011","cgk","ceza_ozel","y2010_2019","0.656","0.694","0.36","0.95","maddesi uyarınca 1/6 oranında yapılan indirim ile sonuç hapis cezasının, 3 yıl 4 ay olması gerekirken, hesap hatası ile sanık hakkındaki sonuç özgürlüğü bağlayıcı cezayı 3 yıl 6 ay olarak belirleyen yerel mahkeme hükmü ile bunu onayan Özel Daire kararı isabetli değildir. maddesinin verdiği yetkiye dayanılarak, yerel mahkeme hükmündeki sonuç özgürlüğü bağlayıcı cezanın ""3 yıl 4 ay hapis cezası""na indirilmesi suretiyle hükmün düzeltilerek onanmasına karar verilmelidir."
"77243100","Yargıtay","Hukuk Genel Kurulu","2011/451","2011/558","28.09.2011","hgk","aile","y2010_2019","0.655","0.396","0.529","0.95","HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulu'nca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Davacı vekili, evlilik birliğinin temelinden sarsılması hukuksal nedenine dayanarak, tarafların boşanmalarına karar verilmesini istemiştir. (TL) maddi, 20.000,00 YTL.(TL) manevi tazminatın, kendisi için 400 YTL.(TL), müşterek çocuk için 300 YTL.(TL) yoksulluk ve iştirak nafakasının davacıdan tahsiline"
"76972600","Yargıtay","Hukuk Genel Kurulu","2011/32","2011/197","20.04.2011","hgk","miras","y2010_2019","0.655","0.43","0.51","0.95","Anılan maddeye göre idarenin, taşınmazın kamu malı olmadığını belirlemesi halinde zilyede ve taşınmaza ilişkin bilgileri içeren belgelerle asliye hukuk mahkemesinde zilyede karşı dava açarak, taşınmazın kamulaştırma bedelinin tespiti ile idare adına tescilini talep etmesi gerekir. HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulunca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Dava, 4650 sayılı Kan"
"76972300","Yargıtay","Hukuk Genel Kurulu","2010/507","2010/516","20.10.2010","hgk","usul_hukuk","y2010_2019","0.655","0.185","0.653","0.95","SONUÇ: Davacı vekilinin temyiz itirazlarının kabulü ile direnme kararının Özel Dairenin bozma kararında açıklanan nedenlerden dolayı HUMK.nun 429.maddesi gereğince BOZULMASINA, istek halinde temyiz peşin harcının geri verilmesine, 20/10/2010 gününde oyçokluğuyla karar verildi."
"477254000","Yargıtay","Ceza Genel Kurulu","2011/274","2011/300","27.12.2011","cgk","usul_hukuk","y2010_2019","0.655","0.398","0.529","0.95","CEZA GENEL KURULU KARARI
Sanığın 6136 sayılı Yasaya aykırılık suçundan cezalandırılmasına karar verilen olayda, Özel Daire ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; eski hâle getirme istemini hangi merciin değerlendirmesi gerektiği ve buna bağlı olarak yerel mahkeme tarafından verilen temyiz isteminin reddi kararının Özel Dairece kaldırılıp mahkûmiyet hükmünün bozulmasına karar verilmesinin isabetli olup olma"
"77237400","Yargıtay","Hukuk Genel Kurulu","2011/500","2011/550","21.09.2011","hgk","ticaret","y2010_2019","0.654","0.461","0.491","0.95","HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulunca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Dava, borçlu olunmadığının tespiti (menfi tespit) istemine ilişkin olup; icra takibinden sonra Ticaret Mahkemesine açılmıştır. Şu haliyle tüketici kavramının unsurları; tüketicinin işlem yaparken amacının ticari veya mesleki olmaması, tüketicinin bir mal veya hizmeti edinmesi, yararlanması veya kullanm"
"77065300","Yargıtay","Hukuk Genel Kurulu","2011/317","2011/415","15.06.2011","hgk","is_sgk","y2010_2019","0.654","0.297","0.585","0.95","HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulunca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Dava, yurtdışı borçlanması nedeniyle 01.11.2007 tarihinden itibaren yaşlılık aylığına hak kazandığının tespiti istemine ilişkindir. Dosya kapsamından;14.02.1954 doğum tarihli davacının (erkek), yurtdışına çıkmadan önce Türkiye'de herhangi bir sosyal güvenlik kuruluşuna tabi hizmeti ve tescili bulunmama"
"77231600","Yargıtay","Hukuk Genel Kurulu","2011/501","2011/533","21.09.2011","hgk","ticaret","y2010_2019","0.654","0.382","0.535","0.95","28.04.1959 gün sayı:10193) usuli kazanılmış hakkın hukukumuzdaki yeri; 
""Temyiz merciince bir kararın bozulması ve mahkemenin bozma kararına uyması halinde bozulan kararın bozma sebeplerinin şümulü dışında kalmış cihetlerinin kesinleşmiş sayılması, davaların uzamasını önlemek maksadıyla kabul edilmiş çok önemli bir usuli hükümdür. Zira umumi müktesep hakkın tanınması da amme intizamı düşüncesiyle kabul edilmiş bir esastır."" 
şeklinde açıklanmıştır."
"17079400","Yargıtay","Hukuk Genel Kurulu","2011/196","2011/323","18.05.2011","hgk","usul_hukuk","y2010_2019","0.654","0.512","0.46","0.95","İşin esasına yönelik karar düzeltme istemine gelince; 





 
Temyiz ilamında yer alan açıklamalara göre Hukuk Usulü Muhakemeleri Kanununun 440.maddesinde sayılan sebeplerden hiçbirisine uygun olmayan karar düzeltme isteğinin REDDİNE, aynı Kanunun 442/3. ve 4421 sayılı Kanunun 4/b-1 maddeleri gereğince takdiren 185.00 TL para cezasının karar düzeltme isteyenden alınarak hazineye gelir kaydedilmesine; 18.05.2011 gününde oybirliğiyle karar verildi."
"76973000","Yargıtay","Ceza Genel Kurulu","2010/213","2010/243","30.11.2010","cgk","ceza_usul","y2010_2019","0.654","0.554","0.435","0.95","hakkında, 20.12.2006 tarihinde işlediği kumar oynanması için yer ve imk&acirc;n sağlama suçundan verilen hükümle ilgili olarak Özel Daire ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık; sanık A...A...ın sabıka kaydında yer alan hükümlülüğün, sanık hakkında 5237 sayılı TCY'nın 50. fıkrasında; ""Daha önce hapis cezasına mahk&ucirc;m edilmemiş olmak koşuluyla, mahk&ucirc;m olunan otuz gün ve daha az süreli hapis cezası"
"77397100","Yargıtay","Ceza Genel Kurulu","2012/1366","2012/1866","25.12.2012","cgk","ceza_usul","y2010_2019","0.654","0.425","0.51","0.95","CEZA GENEL KURULU KARARI
Özel Daire ile yerel mahkeme arasındaki uyuşmazlık; yerel mahkeme hükmünün Özel Dairece hükmün açıklanmasının geri bırakılmasının değerlendirilmesi amacıyla bozulmasının isabetli olup olmadığının belirlenmesine ilişkin ise de, dava zamanaşımının gerçekleşip gerçekleşmediği hususunun Yargıtay İç Yönetmeliğinin 27. Ceza Genel Kurulunun 26.06.2012 gün ve 978-250 ile 23.01.2007 gün ve 254-5 sayılı kararları başta olmak üzere birçok kararında da açıkça vur"
"76907800","Yargıtay","Hukuk Genel Kurulu","2010/428","2010/437","29.09.2010","hgk","is_sgk","y2010_2019","0.653","0.484","0.473","0.95","Davanın yasal dayanağını oluşturan 2926 sayılı Kanunun 2.maddesi uyarınca; Kanunla veya kanunların verdiği yetkiye dayanılarak kurulan sosyal güvenlik kuruluşları kapsamı dışında kalan ve herhangi bir işverene hizmet akdi ile bağlı olmaksızın 3 üncü maddenin (b) bendinde tanımlanan tarımsal faaliyetlerde bulunanlar, bu Kanuna göre sigortalı sayılırlar. Bu bağlamda 2.madde kapsamına girenlerin belirtilen şekilde prim borçlarının ürün bedellerinden tevkifat suretiyle kesilerek "
"77586800","Yargıtay","Hukuk Genel Kurulu","2013/109","2013/1476","23.10.2013","hgk","ticaret","y2010_2019","0.653","0.485","0.473","0.95","Davacı vekili, müvekkilinin dava konusu edilen payın ilişkin bulunduğu 1 no'lu parselin paydaşlarından olduğunu, taşınmazın paydaşlarından Z.Ö.'in taşınmazdaki 211/ 7302 payını tapuda trampa olarak göstererek 26.11.2009 tarihinde davalıya sattığını, davacının muvazaalı işlemi yeni öğrendiğini, paydaş Z. Açıklanan maddi olgu, bozma ve direnme kararlarının kapsamları itibariyle Hukuk Genel Kurulu önüne gelen uyuşmazlık; Önalım davasına konu 43049 ada 1 parselde davalının trampa"
"77413400","Yargıtay","Hukuk Genel Kurulu","2012/1692","2013/845","14.06.2013","hgk","borclar","y2010_2019","0.653","0.454","0.491","0.95","Direnme yoluyla Hukuk Genel Kurulu önüne gelen uyuşmazlık; kiralanan taşınmazın kira sözleşmesinde L..C..tabelası altında bu marka ürünlerin satışı kararlaştırılmışken, bu ürünleri satmayıp, G-L..markalı ürünleri satışa arz etmesi halinin -sözleşmenin 4.maddesi ve diğer maddeler dikkate alındığında- kiralananın kullanımına ilişkin olup olmadığı, bu durumda aktin feshi ile birlikte kiralananın tahliyesine de karar verilip verilemeyeceği noktasında toplanmaktadır. maddesinin bi"
"77513600","Yargıtay","Hukuk Genel Kurulu","2012/1838","2013/785","29.05.2013","hgk","ticaret","y2010_2019","0.653","0.336","0.56","0.95","Dosya içeriği, toplanan deliller ve özellikle Özel Daire bozma ilamında belirtilen gerekçelerle, Hukuk Genel Kurulu'nca da benimsenen bozma ilamına uyulmak gerekirken, önceki kararda direnilmesi usul ve yasaya aykırıdır. SONUÇ : Davacılar vekilinin temyiz itirazlarının kabulü ile, direnme kararının Özel Daire bozma kararında gösterilen nedenlerden dolayı 6217 sayılı Kanunun 30.maddesi ile 6100 sayılı Hukuk Muhakemeleri Kanunu'na eklenen ""Geçici madde 3"" atfıyla uygulanmakta o"
"77595400","Yargıtay","Hukuk Genel Kurulu","2013/1778","2013/1577","13.11.2013","hgk","diger","y2010_2019","0.653","0.616","0.398","0.95","Somut olayda davalı vekilinin süresi içinde verdiği dilekçe ile karar düzeltme kanun yoluna başvurduğu ancak dilekçe üzerinde kanun yolu dilekçesinin kayıt edildiğine dair bir belirlemenin bulunmadığı tespit edilmiştir. Bu nedenle davalı vekiline ait karar düzeltme dilekçesinin kayıt tarihinin ve numarasının tespit edilerek kayıt altına alınması için dosyanın mahkemesine geri çevrilmesi gerekmiştir."
"76957800","Yargıtay","Ceza Genel Kurulu","2010/220","2010/231","23.11.2010","cgk","ceza_ozel","y2010_2019","0.653","0.682","0.36","0.95","10.05.1993 doğumlu olup, suç tarihi olan 11.11.2007 tarihinde 14 yaşını 6 ay 1 gün geçen ve işlediği suçun anlam sonuçlarını algılama ve bu fiille ilgili olarak davranışlarını yönlendirme yeteneğine sahip olduğu saptanan sanık O...B...'un, bilahare şikayetinden vazgeçen C..D...'i, haksız tahrik altında, bıçakla basit tıbbi müdahale ile giderilebilecek şekilde yaraladığı olayda, sanığın suç tarihindeki yaşı nedeniyle hakkında 5237 sayılı TCY'nın 53. fıkrasında, ""Kısa süreli ha"
"76945800","Yargıtay","Hukuk Genel Kurulu","2010/406","2010/503","13.10.2010","hgk","usul_hukuk","y2010_2019","0.652","0.33","0.56","0.95","HUKUK GENEL KURULU KARARI

 Hukuk Genel Kurulunca incelenerek direnme kararının süresinde temyiz edildiği anlaşıldıktan ve dosyadaki kağıtlar okunduktan sonra gereği görüşüldü:
Dava, Tüketici Sorunları Hakem Heyetinin ""davacının abonelerinden almakta olduğu sabit ücretin alınmaması gerektiğine dair"" kararının iptali istemine ilişkindir. Hukuk Genel Kurulu'ndaki görüşmeler sırasında, esasın incelenmesine geçilmeden önce; davanın niteliği ve müddeabihi itibariyle, direnme karar"
"17098400","Yargıtay","Hukuk Genel Kurulu","2007/18","2010/542","27.10.2010","hgk","miras","y2010_2019","0.652","0.452","0.491","0.95","fıkrasında, ""Bu maddenin tazminata ilişkin hükümleri, vuku bulduğu tarih itibarı ile bu maddenin kapsamında olan kamulaştırmasız el koymadan dolayı açtıkları tazminat davası süre bakımından dava hakkının düştüğü gerekçesiyle reddedilmiş olanlar hakkında da uygulanır..."" denildikten sonra; 9. madde hükümleri uyarınca işlem yapılarak sonucuna göre karar verilmesi; aksi takdirde elatmanın önlenmesi ve kal istemiyle açılmış bulunan davanın reddi cihetine gidilmesi gerekir."
"16896200","Yargıtay","Hukuk Genel Kurulu","2009/586","2010/31","27.01.2010","hgk","is_sgk","y2010_2019","0.652","0.394","0.523","0.95","Kural olarak, yargılama aşamasında dayanılıp sunulmayan deliller, temyiz veya karar düzeltme aşamasında sunulamazlar; sunulmuş olsalar bile, bu aşamalardaki incelemeler sırasında dikkate alınamazlar. Davanın hukuksal niteliği ve somut olayın özelliği gereği davalı, temyiz aşamasında dava konusu borcu söndüren nitelikte bir belge vermişse, bu belge üzerinde gerekli inceleme yapılmak suretiyle bir karar verilmesi gerekir."
"77599400","Yargıtay","Hukuk Genel Kurulu","2013/359","2013/1583","15.11.2013","hgk","ticaret","y2010_2019","0.652","0.419","0.51","0.95","Bilindiği üzere; direnme kararının varlığından söz edilebilmesi için, mahkeme bozmadan esinlenerek yeni herhangi bir delil toplamadan önceki deliller çerçevesinde karar vermeli; gerekçesini önceki kararına göre genişletebilirse de değiştirmemelidir (6217 sayılı Kanunun 30.maddesi ile 6100 sayılı Hukuk Muhakemeleri Kanunu'na eklenen ""Geçici madde 3"" atfıyla uygulanmakta olan 1086 sayılı Hukuk Usulü Muhakemeleri Kanununun 429.maddesi). S O N U Ç : Yukarıda açıklanan nedenlerle "
"77598500","Yargıtay","Hukuk Genel Kurulu","2012/1931","2013/1514","30.10.2013","hgk","is_sgk","y2010_2019","0.652","0.33","0.56","0.95","Tarafların karşılıklı iddia ve savunmalarına, dosyadaki tutanak ve kanıtlara, bozma kararında açıklanan gerektirici nedenlere ve özellikle davalı hakkında açılmış çok sayıda işçilik alacağı davası bulunmasına göre, Hukuk Genel Kurulu'nca da benimsenen Özel Daire bozma kararına uyulmak gerekirken, önceki kararda direnilmesi usul ve yasaya aykırıdır. Davacı, davalının çöp toplama işini ihale ile aldığını, 31.12.2004 tarihi itibarıyla hizmetini tamamladığı ve teminatın iadesini "
"17158100","Yargıtay","Hukuk Genel Kurulu","2011/583","2011/703","23.11.2011","hgk","usul_hukuk","y2010_2019","0.652","0.591","0.409","0.95","Şu durumda; yasal temyiz süresi geçtikten sonra verilen temyiz dilekçesinin reddine karar verilmesi gerekir. Bilindiği üzere, 4822 sayılı Kanunla değişik 4077 sayılı Tüketicilerin Korunması Hakkında Kanunun 23.maddesinde: Tüketici mahkemelerinde görülecek davalar Hukuk Usulü Muhakemeleri Kanununun Yedinci Babı, Dördüncü Faslı hükümlerine göre yürütülür."
"477285500","Yargıtay","Ceza Genel Kurulu","2011/239","2011/281","20.12.2011","cgk","ceza_usul","y2010_2019","0.652","0.557","0.429","0.95","O halde sınırlı amaçla ve istisnai olarak başvurulsa da bu yargılama faaliyeti sonucunda verilen ve hüküm niteliğine sahip bulunan yeni kararın da Ceza Yargılaması Yasasına göre bir hükümde bulunması zorunlu unsurları taşıması, bünyesinde noksanlık barındırmaması ve infaz sırasında karışıklığa meydan vermemesi gerekir. fıkrasına göre; “suçun işlendiği zaman yürürlükte bulunan kanun ile sonradan yürürlüğe giren kanunların hükümleri farklı ise, failin lehine olan kanun uygulanı"
"77340400","Yargıtay","Ceza Genel Kurulu","2012/1558","2013/72","26.02.2013","cgk","aile","y2010_2019","0.652","0.479","0.473","0.95","Özel Daire ile Yargıtay Cumhuriyet Başsavcılığı arasında oluşan ve Ceza Genel Kurulunca çözümlenmesi gereken uyuşmazlık, sanığın sabit kabul edilen eyleminin kasten yaralama suçunu mu, yoksa kasten öldürmeye teşebbüs suçunu mu oluşturduğu ile sanık hakkında gönüllü vazgeçme hükümlerinin uygulanmasının mümkün olup olmadığının belirlenmesine ilişkindir. D.'ın gözaltında alındığı, 
Yapılan kontrolde sanığın 123 promil alkollü olduğunun belirlendiği, 
Genel adli muayene raporunda"
"17207400","Yargıtay","Ceza Genel Kurulu","2011/130","2011/149","28.06.2011","cgk","ceza_ozel","y2010_2019","0.652","0.415","0.51","0.95","maddesi uyarınca duruşmanın başında sanığa, iddianame ya da iddianame yerine geçen belgelerin okunması gerekir. Öldürme suçu yönünden re'sen temyize tabi olan bu hükmün de sanıklar ve müdafileri tarafından temyiz edilmesi üzerine, Yargıtay Cumhuriyet Başsavcılığı'nın ""bozma"" istemli, 04.05.2011 gün ve 99681 sayılı tebliğnamesi ile Yargıtay Birinci Başkanlığı'na gönderilen dosya, Ceza Genel Kurulu'nca değerlendirilmiş ve açıklanan gerekçelerle karara bağlanmıştır."
